date;datetime;cash_type;coffee_name;amount_final
11/10/2024;2024-10-11 17:13:21.597;card;Hot Chocolate;35,76
11/10/2024;2024-10-11 17:26:11.166;card;Hot Chocolate;35,76
11/10/2024;2024-10-11 21:48:37.720;card;Latte;35,76
11/10/2024;2024-10-11 21:53:53.607;card;Americano with Milk;30,86
11/10/2024;2024-10-11 22:36:27.633;card;Hot Chocolate;35,76
11/10/2024;2024-10-11 22:37:26.701;card;Hot Chocolate;35,76
12/10/2024;2024-10-12 08:28:15.518;card;Cortado;25,96
12/10/2024;2024-10-12 10:31:38.899;card;Cortado;25,96
12/10/2024;2024-10-12 10:32:55.522;card;Cortado;25,96
12/10/2024;2024-10-12 11:52:15.499;card;Latte;35,76
12/10/2024;2024-10-12 11:53:41.093;card;Americano with Milk;30,86
12/10/2024;2024-10-12 13:18:47.055;card;Cappuccino;35,76
12/10/2024;2024-10-12 20:10:53.912;card;Latte;35,76
13/10/2024;2024-10-13 09:54:55.187;card;Cortado;25,96
13/10/2024;2024-10-13 12:20:46.595;card;Americano with Milk;30,86
13/10/2024;2024-10-13 13:32:29.520;card;Cortado;25,96
13/10/2024;2024-10-13 13:33:29.385;card;Espresso;21,06
13/10/2024;2024-10-13 13:34:25.907;card;Cortado;25,96
13/10/2024;2024-10-13 17:53:20.717;card;Latte;35,76
13/10/2024;2024-10-13 17:54:22.430;card;Latte;35,76
13/10/2024;2024-10-13 18:22:58.819;card;Cappuccino;35,76
13/10/2024;2024-10-13 20:43:04.928;card;Cappuccino;35,76
14/10/2024;2024-10-14 08:26:54.639;card;Americano with Milk;30,86
14/10/2024;2024-10-14 09:49:54.551;card;Cocoa;35,76
14/10/2024;2024-10-14 10:27:51.106;card;Cortado;25,96
14/10/2024;2024-10-14 10:38:06.758;card;Latte;35,76
14/10/2024;2024-10-14 10:39:13.716;card;Latte;35,76
14/10/2024;2024-10-14 11:23:50.576;card;Cappuccino;35,76
14/10/2024;2024-10-14 11:25:37.299;card;Americano;25,96
14/10/2024;2024-10-14 11:26:45.245;card;Americano;25,96
14/10/2024;2024-10-14 14:36:07.136;card;Latte;35,76
14/10/2024;2024-10-14 14:49:51.462;card;Latte;35,76
14/10/2024;2024-10-14 16:37:47.466;card;Americano;25,96
14/10/2024;2024-10-14 18:19:19.191;card;Latte;35,76
14/10/2024;2024-10-14 18:20:20.584;card;Cappuccino;35,76
14/10/2024;2024-10-14 22:08:53.730;card;Latte;35,76
14/10/2024;2024-10-14 22:10:23.672;card;Latte;35,76
14/10/2024;2024-10-14 22:21:53.865;card;Latte;35,76
15/10/2024;2024-10-15 08:14:28.667;card;Cortado;25,96
15/10/2024;2024-10-15 08:34:17.867;card;Espresso;21,06
15/10/2024;2024-10-15 11:13:21.963;card;Hot Chocolate;35,76
15/10/2024;2024-10-15 11:15:20.622;card;Latte;35,76
15/10/2024;2024-10-15 11:16:27.469;card;Hot Chocolate;35,76
15/10/2024;2024-10-15 13:00:43.233;card;Latte;35,76
15/10/2024;2024-10-15 13:15:44.836;card;Americano with Milk;30,86
15/10/2024;2024-10-15 15:32:11.278;card;Latte;35,76
15/10/2024;2024-10-15 15:54:16.513;card;Americano;25,96
15/10/2024;2024-10-15 15:55:19.039;card;Espresso;21,06
15/10/2024;2024-10-15 17:04:11.335;card;Hot Chocolate;35,76
15/10/2024;2024-10-15 19:22:21.379;card;Americano;25,96
15/10/2024;2024-10-15 19:23:17.353;card;Cocoa;35,76
15/10/2024;2024-10-15 20:11:14.884;card;Latte;35,76
15/10/2024;2024-10-15 20:12:28.631;card;Latte;35,76
15/10/2024;2024-10-15 21:18:08.409;card;Hot Chocolate;35,76
15/10/2024;2024-10-15 21:35:19.943;card;Hot Chocolate;35,76
15/10/2024;2024-10-15 22:15:19.653;card;Latte;35,76
16/10/2024;2024-10-16 08:21:26.013;card;Americano with Milk;30,86
16/10/2024;2024-10-16 08:36:23.588;card;Hot Chocolate;35,76
16/10/2024;2024-10-16 09:25:51.175;card;Latte;35,76
16/10/2024;2024-10-16 10:15:47.944;card;Americano with Milk;30,86
16/10/2024;2024-10-16 10:16:53.739;card;Americano with Milk;30,86
16/10/2024;2024-10-16 10:45:24.963;card;Americano with Milk;30,86
16/10/2024;2024-10-16 11:49:44.633;card;Americano;25,96
16/10/2024;2024-10-16 12:29:44.254;card;Americano with Milk;30,86
16/10/2024;2024-10-16 13:20:10.470;card;Americano;25,96
16/10/2024;2024-10-16 16:45:29.537;card;Latte;35,76
16/10/2024;2024-10-16 17:43:20.657;card;Americano with Milk;30,86
16/10/2024;2024-10-16 19:37:42.411;card;Americano with Milk;30,86
16/10/2024;2024-10-16 19:38:36.648;card;Americano with Milk;30,86
16/10/2024;2024-10-16 21:20:28.533;card;Hot Chocolate;35,76
17/10/2024;2024-10-17 07:47:00.921;card;Latte;35,76
17/10/2024;2024-10-17 07:58:06.763;card;Latte;35,76
17/10/2024;2024-10-17 09:24:27.162;card;Americano with Milk;30,86
17/10/2024;2024-10-17 10:26:37.790;card;Latte;35,76
17/10/2024;2024-10-17 10:44:54.232;card;Hot Chocolate;35,76
17/10/2024;2024-10-17 11:59:26.853;card;Americano with Milk;30,86
17/10/2024;2024-10-17 13:57:24.895;card;Latte;35,76
17/10/2024;2024-10-17 14:34:42.598;card;Americano;25,96
17/10/2024;2024-10-17 16:37:12.586;card;Hot Chocolate;35,76
17/10/2024;2024-10-17 16:38:17.969;card;Hot Chocolate;35,76
17/10/2024;2024-10-17 16:39:09.606;card;Latte;35,76
17/10/2024;2024-10-17 16:48:35.857;card;Hot Chocolate;35,76
17/10/2024;2024-10-17 16:49:33.156;card;Hot Chocolate;35,76
17/10/2024;2024-10-17 17:08:27.751;card;Cappuccino;35,76
17/10/2024;2024-10-17 17:09:30.303;card;Hot Chocolate;35,76
17/10/2024;2024-10-17 19:43:12.167;card;Latte;35,76
17/10/2024;2024-10-17 20:11:36.404;card;Americano with Milk;30,86
17/10/2024;2024-10-17 21:46:12.945;card;Latte;35,76
17/10/2024;2024-10-17 21:47:20.461;card;Latte;35,76
17/10/2024;2024-10-17 21:48:31.699;card;Latte;35,76
17/10/2024;2024-10-17 21:49:54.619;card;Hot Chocolate;35,76
18/10/2024;2024-10-18 08:41:59.489;card;Cocoa;35,76
18/10/2024;2024-10-18 08:42:59.176;card;Cocoa;35,76
18/10/2024;2024-10-18 09:32:41.501;card;Cocoa;35,76
18/10/2024;2024-10-18 09:34:08.021;card;Cocoa;35,76
18/10/2024;2024-10-18 09:55:20.229;card;Cappuccino;35,76
18/10/2024;2024-10-18 11:54:58.816;card;Cappuccino;35,76
18/10/2024;2024-10-18 14:51:04.117;card;Latte;35,76
18/10/2024;2024-10-18 14:52:15.325;card;Cappuccino;35,76
18/10/2024;2024-10-18 15:39:19.970;card;Americano;25,96
18/10/2024;2024-10-18 16:09:57.876;card;Latte;35,76
18/10/2024;2024-10-18 17:45:38.978;card;Hot Chocolate;35,76
18/10/2024;2024-10-18 21:14:40.243;card;Cocoa;35,76
18/10/2024;2024-10-18 21:15:22.513;card;Cocoa;35,76
18/10/2024;2024-10-18 21:52:23.408;card;Americano with Milk;30,86
18/10/2024;2024-10-18 22:03:26.964;card;Latte;35,76
19/10/2024;2024-10-19 08:34:13.654;card;Americano with Milk;30,86
19/10/2024;2024-10-19 13:22:06.088;card;Latte;35,76
19/10/2024;2024-10-19 14:10:32.609;card;Cappuccino;35,76
19/10/2024;2024-10-19 15:56:55.218;card;Hot Chocolate;35,76
19/10/2024;2024-10-19 15:59:24.076;card;Latte;35,76
19/10/2024;2024-10-19 16:02:45.831;card;Latte;35,76
19/10/2024;2024-10-19 16:17:42.515;card;Latte;35,76
19/10/2024;2024-10-19 21:46:45.517;card;Cocoa;35,76
19/10/2024;2024-10-19 22:46:37.697;card;Cappuccino;35,76
20/10/2024;2024-10-20 08:40:43.966;card;Latte;35,76
20/10/2024;2024-10-20 08:41:50.471;card;Cocoa;35,76
20/10/2024;2024-10-20 11:16:51.841;card;Latte;35,76
20/10/2024;2024-10-20 14:28:46.044;card;Hot Chocolate;35,76
20/10/2024;2024-10-20 14:29:43.545;card;Cortado;25,96
20/10/2024;2024-10-20 15:52:45.055;card;Americano with Milk;30,86
20/10/2024;2024-10-20 16:45:09.783;card;Latte;35,76
20/10/2024;2024-10-20 16:46:04.815;card;Latte;35,76
20/10/2024;2024-10-20 17:27:05.827;card;Latte;35,76
20/10/2024;2024-10-20 18:34:16.387;card;Cocoa;35,76
20/10/2024;2024-10-20 18:35:08.162;card;Cocoa;35,76
20/10/2024;2024-10-20 21:14:18.045;card;Hot Chocolate;35,76
20/10/2024;2024-10-20 21:15:17.780;card;Cortado;25,96
20/10/2024;2024-10-20 21:17:26.865;card;Cocoa;35,76
20/10/2024;2024-10-20 21:25:00.085;card;Latte;35,76
20/10/2024;2024-10-20 22:17:29.041;card;Cappuccino;35,76
21/10/2024;2024-10-21 07:48:43.087;card;Latte;35,76
21/10/2024;2024-10-21 08:19:56.383;card;Latte;35,76
21/10/2024;2024-10-21 09:04:54.434;card;Americano with Milk;30,86
21/10/2024;2024-10-21 09:34:25.547;card;Latte;35,76
21/10/2024;2024-10-21 10:25:09.344;card;Americano;25,96
21/10/2024;2024-10-21 10:41:44.725;card;Cortado;25,96
21/10/2024;2024-10-21 10:42:35.555;card;Cortado;25,96
21/10/2024;2024-10-21 11:27:41.654;card;Espresso;21,06
21/10/2024;2024-10-21 12:40:24.294;card;Cappuccino;35,76
21/10/2024;2024-10-21 14:42:56.049;card;Latte;35,76
21/10/2024;2024-10-21 14:43:58.047;card;Latte;35,76
21/10/2024;2024-10-21 15:27:02.441;card;Americano with Milk;30,86
21/10/2024;2024-10-21 15:39:04.686;card;Cortado;25,96
21/10/2024;2024-10-21 16:42:57.468;card;Cocoa;35,76
21/10/2024;2024-10-21 16:55:22.549;card;Latte;35,76
21/10/2024;2024-10-21 19:21:13.352;card;Hot Chocolate;35,76
21/10/2024;2024-10-21 21:05:36.106;card;Latte;35,76
21/10/2024;2024-10-21 22:30:44.450;card;Cocoa;35,76
21/10/2024;2024-10-21 22:31:33.966;card;Hot Chocolate;35,76
22/10/2024;2024-10-22 07:32:59.530;card;Latte;35,76
22/10/2024;2024-10-22 07:34:00.044;card;Cappuccino;35,76
22/10/2024;2024-10-22 08:25:32.220;card;Americano with Milk;30,86
22/10/2024;2024-10-22 09:17:50.407;card;Cortado;25,96
22/10/2024;2024-10-22 10:51:32.286;card;Espresso;21,06
22/10/2024;2024-10-22 10:52:17.101;card;Cortado;25,96
22/10/2024;2024-10-22 18:07:02.574;card;Americano;25,96
22/10/2024;2024-10-22 19:46:39.213;card;Hot Chocolate;35,76
22/10/2024;2024-10-22 19:47:50.466;card;Latte;35,76
23/10/2024;2024-10-23 07:58:06.767;card;Latte;35,76
23/10/2024;2024-10-23 08:45:14.798;card;Americano with Milk;30,86
23/10/2024;2024-10-23 10:24:57.789;card;Cortado;25,96
23/10/2024;2024-10-23 12:31:05.425;card;Americano with Milk;30,86
23/10/2024;2024-10-23 16:20:02.262;card;Americano with Milk;30,86
23/10/2024;2024-10-23 16:21:09.035;card;Americano with Milk;30,86
23/10/2024;2024-10-23 16:42:30.220;card;Cappuccino;35,76
23/10/2024;2024-10-23 17:02:46.329;card;Espresso;21,06
23/10/2024;2024-10-23 18:58:58.511;card;Cocoa;35,76
23/10/2024;2024-10-23 19:00:43.029;card;Cappuccino;35,76
23/10/2024;2024-10-23 21:57:20.745;card;Americano with Milk;30,86
23/10/2024;2024-10-23 21:58:23.747;card;Hot Chocolate;35,76
23/10/2024;2024-10-23 22:23:38.310;card;Latte;35,76
24/10/2024;2024-10-24 12:07:46.562;card;Americano;25,96
24/10/2024;2024-10-24 13:23:59.581;card;Cappuccino;35,76
24/10/2024;2024-10-24 14:09:46.711;card;Cappuccino;35,76
24/10/2024;2024-10-24 14:49:01.859;card;Hot Chocolate;35,76
24/10/2024;2024-10-24 14:49:49.340;card;Latte;35,76
24/10/2024;2024-10-24 15:47:32.792;card;Latte;35,76
24/10/2024;2024-10-24 15:48:29.937;card;Latte;35,76
24/10/2024;2024-10-24 18:53:47.318;card;Americano;25,96
24/10/2024;2024-10-24 18:55:07.574;card;Americano;25,96
24/10/2024;2024-10-24 19:50:18.736;card;Latte;35,76
24/10/2024;2024-10-24 20:44:11.476;card;Americano;25,96
24/10/2024;2024-10-24 21:14:44.888;card;Hot Chocolate;35,76
24/10/2024;2024-10-24 21:15:29.126;card;Hot Chocolate;35,76
24/10/2024;2024-10-24 21:56:20.063;card;Hot Chocolate;35,76
24/10/2024;2024-10-24 21:57:10.028;card;Cappuccino;35,76
25/10/2024;2024-10-25 07:38:11.145;card;Cappuccino;35,76
25/10/2024;2024-10-25 07:45:22.853;card;Espresso;21,06
25/10/2024;2024-10-25 08:10:04.813;card;Cocoa;35,76
25/10/2024;2024-10-25 08:10:54.567;card;Latte;35,76
25/10/2024;2024-10-25 08:18:49.780;card;Cocoa;35,76
25/10/2024;2024-10-25 10:03:28.304;card;Americano;25,96
25/10/2024;2024-10-25 10:05:21.012;card;Americano;25,96
25/10/2024;2024-10-25 10:51:01.298;card;Americano with Milk;30,86
25/10/2024;2024-10-25 11:49:42.876;card;Cocoa;35,76
25/10/2024;2024-10-25 11:50:30.398;card;Cocoa;35,76
25/10/2024;2024-10-25 12:06:50.176;card;Cortado;25,96
25/10/2024;2024-10-25 12:40:37.466;card;Latte;35,76
25/10/2024;2024-10-25 14:23:16.568;card;Cappuccino;35,76
25/10/2024;2024-10-25 22:19:23.959;card;Hot Chocolate;35,76
25/10/2024;2024-10-25 22:22:31.745;card;Espresso;21,06
26/10/2024;2024-10-26 07:49:59.226;card;Cappuccino;35,76
26/10/2024;2024-10-26 08:41:44.502;card;Cortado;25,96
26/10/2024;2024-10-26 08:52:59.556;card;Cappuccino;35,76
26/10/2024;2024-10-26 10:24:38.301;card;Americano;25,96
26/10/2024;2024-10-26 12:18:09.342;card;Cocoa;35,76
26/10/2024;2024-10-26 13:03:31.039;card;Latte;35,76
26/10/2024;2024-10-26 14:34:58.654;card;Latte;35,76
26/10/2024;2024-10-26 14:36:14.943;card;Americano with Milk;30,86
26/10/2024;2024-10-26 15:05:22.072;card;Cortado;25,96
26/10/2024;2024-10-26 15:06:19.074;card;Cortado;25,96
26/10/2024;2024-10-26 15:38:28.729;card;Latte;35,76
26/10/2024;2024-10-26 15:39:29.573;card;Latte;35,76
26/10/2024;2024-10-26 15:52:01.660;card;Americano with Milk;30,86
26/10/2024;2024-10-26 15:53:21.506;card;Americano with Milk;30,86
26/10/2024;2024-10-26 19:19:21.305;card;Cappuccino;35,76
26/10/2024;2024-10-26 20:34:46.718;card;Americano with Milk;30,86
27/10/2024;2024-10-27 11:01:56.902;card;Americano with Milk;30,86
27/10/2024;2024-10-27 12:53:25.989;card;Latte;35,76
27/10/2024;2024-10-27 12:54:27.511;card;Americano with Milk;30,86
27/10/2024;2024-10-27 13:43:46.609;card;Cappuccino;35,76
27/10/2024;2024-10-27 16:17:06.175;card;Latte;35,76
28/10/2024;2024-10-28 07:46:28.187;card;Cappuccino;35,76
28/10/2024;2024-10-28 08:01:12.299;card;Americano;25,96
28/10/2024;2024-10-28 08:35:02.901;card;Latte;35,76
28/10/2024;2024-10-28 09:15:42.781;card;Americano with Milk;30,86
28/10/2024;2024-10-28 11:42:36.495;card;Latte;35,76
28/10/2024;2024-10-28 11:43:43.322;card;Latte;35,76
28/10/2024;2024-10-28 12:01:36.054;card;Hot Chocolate;35,76
28/10/2024;2024-10-28 12:02:34.807;card;Americano with Milk;30,86
28/10/2024;2024-10-28 12:21:30.418;card;Cappuccino;35,76
28/10/2024;2024-10-28 14:10:54.611;card;Americano with Milk;30,86
28/10/2024;2024-10-28 14:11:56.316;card;Americano with Milk;30,86
28/10/2024;2024-10-28 14:30:59.561;card;Americano with Milk;30,86
28/10/2024;2024-10-28 16:01:20.507;card;Latte;35,76
28/10/2024;2024-10-28 17:55:18.119;card;Cocoa;35,76
28/10/2024;2024-10-28 17:56:02.397;card;Cocoa;35,76
28/10/2024;2024-10-28 19:10:25.255;card;Cappuccino;35,76
28/10/2024;2024-10-28 21:20:03.622;card;Americano with Milk;30,86
28/10/2024;2024-10-28 22:05:50.772;card;Americano with Milk;30,86
29/10/2024;2024-10-29 08:40:52.355;card;Latte;35,76
29/10/2024;2024-10-29 08:47:05.646;card;Latte;35,76
29/10/2024;2024-10-29 09:31:57.680;card;Latte;35,76
29/10/2024;2024-10-29 11:59:46.680;card;Americano with Milk;30,86
29/10/2024;2024-10-29 12:21:36.806;card;Espresso;21,06
29/10/2024;2024-10-29 14:15:43.838;card;Cortado;25,96
29/10/2024;2024-10-29 14:17:00.697;card;Cortado;25,96
29/10/2024;2024-10-29 14:37:35.961;card;Cappuccino;35,76
29/10/2024;2024-10-29 16:09:33.742;card;Hot Chocolate;35,76
29/10/2024;2024-10-29 16:10:56.815;card;Cocoa;35,76
29/10/2024;2024-10-29 16:17:33.443;card;Cocoa;35,76
29/10/2024;2024-10-29 18:02:04.368;card;Americano with Milk;30,86
29/10/2024;2024-10-29 18:02:57.432;card;Americano with Milk;30,86
29/10/2024;2024-10-29 19:02:05.362;card;Americano with Milk;30,86
29/10/2024;2024-10-29 19:05:44.436;card;Cappuccino;35,76
29/10/2024;2024-10-29 19:51:12.926;card;Hot Chocolate;35,76
29/10/2024;2024-10-29 19:54:02.389;card;Latte;35,76
29/10/2024;2024-10-29 20:07:35.659;card;Latte;35,76
30/10/2024;2024-10-30 07:52:05.489;card;Latte;35,76
30/10/2024;2024-10-30 08:46:26.777;card;Americano with Milk;30,86
30/10/2024;2024-10-30 08:47:29.281;card;Americano with Milk;30,86
30/10/2024;2024-10-30 09:11:29.359;card;Latte;35,76
30/10/2024;2024-10-30 10:31:53.151;card;Latte;35,76
30/10/2024;2024-10-30 10:33:07.699;card;Latte;35,76
30/10/2024;2024-10-30 12:08:45.933;card;Latte;35,76
30/10/2024;2024-10-30 12:09:46.789;card;Americano;25,96
30/10/2024;2024-10-30 12:10:58.391;card;Americano with Milk;30,86
30/10/2024;2024-10-30 12:37:00.765;card;Americano;25,96
30/10/2024;2024-10-30 15:05:15.193;card;Latte;35,76
30/10/2024;2024-10-30 15:07:03.043;card;Latte;35,76
30/10/2024;2024-10-30 16:04:48.375;card;Americano with Milk;30,86
30/10/2024;2024-10-30 18:08:12.493;card;Hot Chocolate;35,76
30/10/2024;2024-10-30 19:18:31.485;card;Americano with Milk;30,86
30/10/2024;2024-10-30 19:43:21.190;card;Americano with Milk;30,86
31/10/2024;2024-10-31 07:54:17.331;card;Latte;35,76
31/10/2024;2024-10-31 08:38:53.898;card;Latte;35,76
31/10/2024;2024-10-31 09:18:19.100;card;Americano with Milk;30,86
31/10/2024;2024-10-31 15:59:26.688;card;Latte;35,76
31/10/2024;2024-10-31 16:00:30.983;card;Americano with Milk;30,86
1/11/2024;2024-11-01 08:24:03.401;card;Cocoa;35,76
1/11/2024;2024-11-01 08:30:57.642;card;Americano;25,96
1/11/2024;2024-11-01 10:54:50.375;card;Latte;35,76
1/11/2024;2024-11-01 12:41:26.535;card;Cocoa;35,76
1/11/2024;2024-11-01 12:42:18.438;card;Cocoa;35,76
1/11/2024;2024-11-01 15:55:42.424;card;Cortado;25,96
1/11/2024;2024-11-01 22:41:55.896;card;Americano with Milk;30,86
2/11/2024;2024-11-02 08:19:44.324;card;Cortado;25,96
2/11/2024;2024-11-02 10:25:45.967;card;Cocoa;35,76
2/11/2024;2024-11-02 10:33:09.562;card;Americano with Milk;30,86
2/11/2024;2024-11-02 14:54:14.648;card;Americano with Milk;30,86
2/11/2024;2024-11-02 16:24:15.855;card;Hot Chocolate;35,76
2/11/2024;2024-11-02 16:25:57.012;card;Latte;35,76
2/11/2024;2024-11-02 16:37:05.005;card;Latte;35,76
2/11/2024;2024-11-02 18:18:27.180;card;Americano with Milk;30,86
2/11/2024;2024-11-02 18:58:23.522;card;Americano;25,96
3/11/2024;2024-11-03 08:23:00.362;card;Cortado;25,96
3/11/2024;2024-11-03 09:47:06.025;card;Americano with Milk;30,86
3/11/2024;2024-11-03 09:48:12.017;card;Americano with Milk;30,86
3/11/2024;2024-11-03 13:13:51.404;card;Latte;35,76
3/11/2024;2024-11-03 13:14:56.673;card;Americano with Milk;30,86
3/11/2024;2024-11-03 13:18:24.742;card;Cocoa;35,76
3/11/2024;2024-11-03 13:44:18.516;card;Americano;25,96
3/11/2024;2024-11-03 13:59:01.077;card;Americano with Milk;30,86
3/11/2024;2024-11-03 16:15:17.705;card;Hot Chocolate;35,76
3/11/2024;2024-11-03 16:16:43.547;card;Hot Chocolate;35,76
3/11/2024;2024-11-03 16:20:37.116;card;Americano;25,96
3/11/2024;2024-11-03 16:21:46.055;card;Americano;25,96
3/11/2024;2024-11-03 20:26:14.631;card;Cocoa;35,76
4/11/2024;2024-11-04 07:43:36.879;card;Latte;35,76
4/11/2024;2024-11-04 08:37:33.340;card;Latte;35,76
4/11/2024;2024-11-04 08:38:58.864;card;Americano with Milk;30,86
4/11/2024;2024-11-04 12:33:35.786;card;Americano;25,96
4/11/2024;2024-11-04 12:35:06.061;card;Americano with Milk;30,86
4/11/2024;2024-11-04 14:44:38.053;card;Cocoa;35,76
4/11/2024;2024-11-04 14:45:20.025;card;Cocoa;35,76
5/11/2024;2024-11-05 07:49:31.614;card;Cocoa;35,76
5/11/2024;2024-11-05 09:05:41.810;card;Americano with Milk;30,86
5/11/2024;2024-11-05 09:12:12.324;card;Cappuccino;35,76
5/11/2024;2024-11-05 09:13:40.356;card;Americano with Milk;30,86
5/11/2024;2024-11-05 10:41:44.251;card;Americano with Milk;30,86
5/11/2024;2024-11-05 11:47:29.859;card;Cocoa;35,76
5/11/2024;2024-11-05 11:48:22.484;card;Latte;35,76
5/11/2024;2024-11-05 14:36:37.856;card;Latte;35,76
5/11/2024;2024-11-05 14:41:48.048;card;Latte;35,76
5/11/2024;2024-11-05 18:52:56.274;card;Cappuccino;35,76
5/11/2024;2024-11-05 18:54:10.727;card;Cappuccino;35,76
5/11/2024;2024-11-05 18:55:18.626;card;Cappuccino;35,76
5/11/2024;2024-11-05 21:40:44.746;card;Cocoa;35,76
5/11/2024;2024-11-05 21:42:02.751;card;Cocoa;35,76
5/11/2024;2024-11-05 21:54:19.647;card;Hot Chocolate;35,76
5/11/2024;2024-11-05 22:05:50.601;card;Hot Chocolate;35,76
5/11/2024;2024-11-05 22:06:38.973;card;Americano with Milk;30,86
6/11/2024;2024-11-06 08:11:25.120;card;Latte;35,76
6/11/2024;2024-11-06 11:45:31.173;card;Espresso;21,06
6/11/2024;2024-11-06 13:15:32.862;card;Americano;25,96
6/11/2024;2024-11-06 15:44:16.495;card;Cappuccino;35,76
6/11/2024;2024-11-06 16:00:43.813;card;Latte;35,76
6/11/2024;2024-11-06 16:02:05.113;card;Cappuccino;35,76
6/11/2024;2024-11-06 18:40:42.855;card;Hot Chocolate;35,76
6/11/2024;2024-11-06 18:41:30.653;card;Hot Chocolate;35,76
7/11/2024;2024-11-07 12:17:15.993;card;Latte;35,76
7/11/2024;2024-11-07 15:50:10.558;card;Americano;25,96
7/11/2024;2024-11-07 16:39:39.407;card;Americano;25,96
7/11/2024;2024-11-07 18:17:33.734;card;Cocoa;35,76
7/11/2024;2024-11-07 19:20:14.752;card;Hot Chocolate;35,76
7/11/2024;2024-11-07 19:21:38.023;card;Latte;35,76
7/11/2024;2024-11-07 20:02:30.672;card;Latte;35,76
8/11/2024;2024-11-08 09:05:42.114;card;Americano with Milk;30,86
8/11/2024;2024-11-08 09:47:30.900;card;Americano;25,96
8/11/2024;2024-11-08 09:48:59.733;card;Americano;25,96
8/11/2024;2024-11-08 11:47:11.390;card;Cappuccino;35,76
8/11/2024;2024-11-08 13:25:13.447;card;Latte;35,76
8/11/2024;2024-11-08 13:26:17.612;card;Latte;35,76
8/11/2024;2024-11-08 16:33:02.884;card;Americano with Milk;30,86
8/11/2024;2024-11-08 16:55:28.043;card;Americano with Milk;30,86
8/11/2024;2024-11-08 20:13:32.167;card;Hot Chocolate;35,76
8/11/2024;2024-11-08 20:14:24.290;card;Hot Chocolate;35,76
8/11/2024;2024-11-08 20:15:20.000;card;Hot Chocolate;35,76
8/11/2024;2024-11-08 22:27:09.667;card;Latte;35,76
9/11/2024;2024-11-09 10:08:18.836;card;Americano with Milk;30,86
9/11/2024;2024-11-09 11:02:08.001;card;Cortado;25,96
9/11/2024;2024-11-09 11:03:00.584;card;Cortado;25,96
9/11/2024;2024-11-09 11:08:44.219;card;Latte;35,76
9/11/2024;2024-11-09 13:50:14.679;card;Hot Chocolate;35,76
9/11/2024;2024-11-09 13:50:55.154;card;Hot Chocolate;35,76
9/11/2024;2024-11-09 14:21:51.604;card;Hot Chocolate;35,76
9/11/2024;2024-11-09 14:22:50.440;card;Hot Chocolate;35,76
9/11/2024;2024-11-09 14:37:33.151;card;Americano;25,96
9/11/2024;2024-11-09 15:29:50.944;card;Americano with Milk;30,86
9/11/2024;2024-11-09 16:15:47.842;card;Latte;35,76
9/11/2024;2024-11-09 16:16:52.424;card;Cocoa;35,76
9/11/2024;2024-11-09 20:42:04.523;card;Americano;25,96
9/11/2024;2024-11-09 20:43:27.537;card;Latte;35,76
9/11/2024;2024-11-09 22:13:27.653;card;Cocoa;35,76
9/11/2024;2024-11-09 22:52:58.089;card;Americano;25,96
9/11/2024;2024-11-09 22:54:19.107;card;Americano;25,96
10/11/2024;2024-11-10 09:46:21.800;card;Americano;25,96
10/11/2024;2024-11-10 17:52:47.887;card;Cocoa;35,76
10/11/2024;2024-11-10 18:12:53.359;card;Hot Chocolate;35,76
10/11/2024;2024-11-10 18:14:03.644;card;Hot Chocolate;35,76
10/11/2024;2024-11-10 20:38:08.127;card;Cappuccino;35,76
10/11/2024;2024-11-10 20:39:06.846;card;Cappuccino;35,76
11/11/2024;2024-11-11 07:48:26.804;card;Cappuccino;35,76
11/11/2024;2024-11-11 09:52:25.783;card;Americano with Milk;30,86
11/11/2024;2024-11-11 10:19:09.500;card;Cortado;25,96
11/11/2024;2024-11-11 16:18:44.000;card;Cappuccino;35,76
11/11/2024;2024-11-11 16:19:52.667;card;Hot Chocolate;35,76
11/11/2024;2024-11-11 17:33:32.053;card;Cappuccino;35,76
11/11/2024;2024-11-11 19:00:46.910;card;Latte;35,76
11/11/2024;2024-11-11 19:04:15.528;card;Hot Chocolate;35,76
11/11/2024;2024-11-11 21:08:31.681;card;Latte;35,76
11/11/2024;2024-11-11 21:09:46.953;card;Latte;35,76
12/11/2024;2024-11-12 10:03:08.572;card;Latte;35,76
12/11/2024;2024-11-12 13:15:45.394;card;Latte;35,76
12/11/2024;2024-11-12 14:39:14.888;card;Latte;35,76
12/11/2024;2024-11-12 16:47:14.364;card;Hot Chocolate;35,76
12/11/2024;2024-11-12 16:48:04.898;card;Hot Chocolate;35,76
12/11/2024;2024-11-12 16:49:03.924;card;Cocoa;35,76
12/11/2024;2024-11-12 18:45:14.343;card;Cappuccino;35,76
12/11/2024;2024-11-12 20:07:57.816;card;Latte;35,76
12/11/2024;2024-11-12 20:09:21.803;card;Cocoa;35,76
13/11/2024;2024-11-13 08:09:10.852;card;Americano with Milk;30,86
13/11/2024;2024-11-13 10:37:43.252;card;Latte;35,76
13/11/2024;2024-11-13 13:19:54.570;card;Americano with Milk;30,86
13/11/2024;2024-11-13 13:20:58.477;card;Americano with Milk;30,86
13/11/2024;2024-11-13 14:17:30.240;card;Americano with Milk;30,86
13/11/2024;2024-11-13 14:46:58.381;card;Latte;35,76
14/11/2024;2024-11-14 09:36:27.778;card;Latte;35,76
14/11/2024;2024-11-14 10:06:42.680;card;Americano;25,96
